T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
3.79899143106861	3.60727419823499	3.56936256715858	3.52133425158414	3.83440230182892	3.69348837836919	3.89277769468114	3.53098909179753	3.68208391474188	4.19709266324356	4.02360759280779	4.16330373577707	3.47226036189474	3.71796297309685	3.81113345944026
5.14704895943177	5.02159497768119	5.01729895603464	5.51263768555174	5.41105839871966	5.37722367501547	5.79437921650161	5.7128597211775	5.99335828186063	5.49774490057595	5.44598665976509	5.5651150777226	5.80296064918956	5.62838002681816	5.59483340139286
5.06927950943748	5.31272441006452	5.36813029183832	5.20369254848141	5.11928996416338	5.25518488652378	5.13727164415589	4.70928387299478	4.50216059878785	5.60421958978333	5.72029830526532	5.61301410391577	3.74170665217919	3.93184813213223	3.83787730449726
5.87287111924959	5.59040424828495	5.54974147841891	5.60954286259924	5.58517080364611	5.38317578572576	5.40020841403048	5.29083194561168	5.16565647197661	5.43908640003986	5.45864196174589	5.43548004067121	6.28145182338227	6.4459155600342	6.39812465518514
3.2925819326556	3.24115590203966	3.37610345447912	2.58764306491867	2.44418158179028	2.41342868051734	2.85215514868132	3.16738726067921	3.06392399731048	3.11410644262882	3.25972660491851	3.16683137295543	4.85802044254752	5.21881967419137	4.77526159432353
9.9764301980392	9.68546738837688	9.69670467968012	9.97166975961816	9.90749528963406	9.83991242282059	9.6592984480394	9.37743115787937	9.4654311140671	10.037017170824	10.031992360273	9.96425431900637	9.33135719289921	9.1747207108232	9.2305964087495
3.26392324869597	2.87918402363589	3.14450444538497	3.65892778240782	3.86419284632459	3.83152542702134	3.33727772858911	3.12619249934327	3.89712056810215	3.40608083533765	3.69934037256482	3.60641175955345	4.6542520708592	3.89124567011401	3.72595555235291
3.05169048384393	3.35040822999024	3.23660191585315	3.52952084701904	3.63182334830709	3.75869087896455	3.46751034555241	3.36829344367304	3.11241597998603	2.45789548664389	2.92871509590019	2.92667902122842	2.5394729226198	2.34880624845797	2.29157046653273
7.07794545372496	6.9884484142445	7.31268999943058	6.57570041327162	6.40511431138195	6.49471657343453	7.20333704817963	7.38618833249142	7.26733603389909	7.53028367460452	7.58855928920061	7.55906624039305	7.46396927569025	7.50690859467328	7.6211756111327
3.02888728153108	2.73360462217028	2.90997029518679	3.34556671412471	2.94667561235325	3.59199320623547	3.85462238334144	3.45204672851663	3.63108520374392	3.31057834549499	3.34017436964776	2.93525051956287	3.8590341006938	3.74592246018914	3.83594108558445
7.01848965878601	6.93818788465431	6.84939244807005	6.13850121492512	6.22364371547578	6.37936349916805	6.69225688481238	6.62130104945999	6.82313488556594	6.72670301516048	6.64432728279383	6.65285294179267	6.13525878227355	6.27929809112067	6.30750272363643
9.61919216829723	9.43906680333985	9.37283439268681	8.85699678100563	8.63902362485579	8.61783248756584	8.54726381042209	8.52091681866041	8.60115252517481	8.51030050047456	8.60521911478403	8.44089365348224	8.44770346762178	8.75226520548393	8.17284800612205
5.56848482007749	5.75966986076147	5.86490236769139	4.97775509272466	4.93687258800966	4.83850572733829	5.13451116510419	5.88699412051319	5.92941009587773	6.32725689887518	6.46344904146815	6.31940901577539	7.66502473727122	8.0019091240269	8.48033987410982
4.97267499963609	5.15434755485845	5.31591784121854	5.30617136834509	5.22614301188405	5.3874609117422	5.7723057587531	6.04534378570821	5.77996274932898	5.80462530863481	5.6579626672764	5.67864373963341	7.17411342169918	7.54558843422367	7.83349090193742
3.68734692821238	3.62274783239297	3.7932443102002	3.86400253319515	3.83923106157861	3.85719974365058	3.79856886654778	3.90617816952682	3.84887018427997	3.73045262169177	3.68227292718257	3.53758721936198	3.73716443286736	3.69394008871572	3.71405137536864
5.56729387479589	5.65696499696556	5.55572940776293	5.58577342121523	5.58989886779867	5.5547874039559	5.75776668311491	5.65019328717742	5.67100589164225	5.42572695073543	5.51079108614088	5.44412637215672	6.16255675459651	6.23948062159572	5.98695060722735
6.59196200439018	6.42655536668293	6.56683313708189	5.61464517543978	5.48065210095776	5.35465463950342	5.69596790572504	5.73808680371391	5.68670270975666	6.17788019624107	6.23748910110099	6.24854320177062	7.75658375687051	8.07995867679643	7.98923471963126
5.30811955762945	4.92321218007155	4.90872892858648	5.34919927966676	5.42110393996778	5.34533507213329	5.17270848783755	4.96419588686447	5.22914990302827	4.98671013509914	5.11857043518877	5.14512681969101	5.02167111012918	4.91288301127643	4.72750536733253
5.04655426967144	4.91564022118058	4.73995961753262	4.9611061212018	4.79196179659519	4.86530915392393	4.91164303704831	4.55977963423724	4.66617299658535	4.44884978725519	4.34593036635991	4.40230753637943	4.45471659383937	4.65952089779808	4.44974253293781
6.82372243731657	6.75051196105384	6.61601685112024	6.67354893808108	6.57673488362303	6.47979550003001	6.93771250113814	7.15334228973306	7.15413292363321	5.86450298519259	5.8929615077706	5.80010247971839	6.49877125310239	6.48098173591796	6.19601304634905
6.22330019093927	6.23253949639374	5.97113575321445	6.01745770700622	6.03576186295602	6.11862275562793	5.8977181141692	5.98834058905494	5.71112412228935	6.05524916876013	5.97588123805699	5.76314808380694	5.55519197068132	5.60587646445339	5.70095776936308
3.21157952467169	3.24960374240867	3.41531342413384	3.24991583225693	3.09260599005717	3.18914535653034	2.99015600601662	2.66601955343371	2.54302084769591	3.86480974163747	3.84553851934647	3.70018569752354	1.62262803336738	1.17446316275629	1.02053562310168
9.93875802941884	10.0878129948384	10.2154595860085	10.1272807999958	10.0734166527942	10.0291234132839	10.7558949449408	10.9233967569972	10.8574971084013	10.8754506523903	10.9809511593096	10.993394518699	11.1107023260296	11.1325013876333	11.0390326732186
9.43006343476431	9.48372374613242	9.35187688647778	8.84984565752896	8.80615074967175	8.84464161195866	9.16346646409994	9.28647549896221	8.84101490879019	8.56663204265138	8.63884716961465	8.67338557679308	9.44804523320063	9.72807073023842	9.61408470058567
9.0144702491488	9.04828637053431	9.05215672639487	8.28521575629568	8.14674514367907	8.33064710986267	7.87099894564091	7.78713793771308	7.613029477857	8.21990965656546	8.13007119124258	8.25061055280508	8.7683405853296	8.84397919167523	9.23956699430658
