T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
3.49512204123717	3.63611090079273	3.59567507324439	3.79604577142653	3.89686708746027	4.01685418582569	4.50317953850592	4.55364823086009	4.3640165221175	4.37239977511911	4.39359708162063	4.45005123679155	3.77371418708307	3.54070637743032	3.3792526191621
3.7469095424379	3.88850296849195	3.85204107301247	3.75676270349408	3.57168813877449	3.87585740438754	4.01076649004688	3.72793821902292	3.35944031547658	3.51390918845863	3.6820731146884	3.62357663152235	2.62073248914621	2.39853188564809	2.31218440364816
5.50808932640606	5.30547195246938	5.08141950576769	5.21665014132702	5.1913280962758	5.14950155597495	4.79500871388281	4.44980238501971	4.49173203659046	4.62012360492338	4.74924923831255	4.76073924067304	4.5404310175433	4.61084277387794	4.54842801793078
4.4228882505982	4.39372969225993	4.66889944891655	4.09318532001958	4.18829041433379	4.42516412902922	3.91873841369225	4.0372371154266	3.88047965336654	4.64613449456204	4.41702912581808	4.58881522996707	3.55632863979907	3.70869419743529	3.92517560762347
4.10630407400719	3.84391416790536	3.83504333895624	3.59278207110966	3.91998366000398	3.8132414582036	4.22778100618406	3.73566978007337	3.73647509663178	4.57252648750752	4.41049727465833	4.50373535741309	2.81611589300693	3.04015109936817	2.94856846914909
5.40457932743546	5.24165338957426	5.23347285070879	5.53978360923811	5.48954409614722	5.4726743674497	5.99801088231196	5.85080359544274	6.09659707259739	5.64183299059489	5.60907282560332	5.70707722207845	5.44656345473935	5.22002290449063	5.07725083523499
5.3081880030545	5.50054102254295	5.55710267957666	5.22553519293596	5.19141019123192	5.34724220993667	5.39394048651001	4.88583121574365	4.60997408705065	5.83826952448542	5.9710431834266	5.840520095904	3.2952168681744	3.42934290266807	3.20610327661248
6.13518538954924	5.81969429504062	5.77433610679094	5.63812943610768	5.66388991897091	5.4787333201244	5.59124207355937	5.41981459861008	5.26837003236467	5.56271694840759	5.60103466935281	5.55722490310997	5.94816957154475	6.06356940603271	5.9115539957686
3.64029947442955	3.52077424989363	3.69257840033165	2.67661316225831	2.53036123921924	2.53920125364105	3.17437288263249	3.35450837271831	3.09740734497389	3.4640586241053	3.61946865783982	3.47119953967442	4.17133527986267	4.54054844187833	3.90876237459661
9.81939419645706	9.56046630708309	9.57542319493971	9.91343721006663	9.8459923413063	9.77588712819478	9.64327924131178	9.45152324924564	9.56630761836475	10.0708170741126	10.0388840838123	10.0058098188127	9.45288156415235	9.30386630621576	9.39450624613578
3.58806504763713	3.13425388899011	3.43215983771337	3.73839802681002	3.95002679870865	3.95434792501485	3.66870728567202	3.32492559973725	3.94139243905124	3.77701863899345	4.08091735338084	3.93762821452744	3.98057314497041	3.20826473028198	2.85562358523011
3.43544102956473	3.6631928557057	3.58950155837349	3.6292139204231	3.71948952081223	3.88416338652865	3.75927662902504	3.52082010338679	3.13047125814058	2.73837514107922	3.22215023288911	3.16119069006059	1.87292810343983	1.71236201539437	1.47227851247056
