T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3	T24ºC_1	T24ºC_2	T24ºC_3
9.072303	8.444205	9.001055	8.660322	10.718554	9.487034	14.403414	14.856491	10.753211	14.081161	11.67422	11.434327	7.422006	9.638845	6.373032
15.037052	10.329134	9.168878	7.225541	8.375315	5.899446	9.161726	10.51632	7.585727	6.860728	7.055909	5.854487	4.531067	4.121289	4.327419
180.83017	169.550797	161.530838	119.132545	107.984253	104.896797	123.796951	107.355835	86.835205	60.907906	59.536911	52.260925	69.815598	62.596329	46.481255
18.108561	21.322817	18.849932	18.324503	20.038729	21.643679	19.98562	18.938662	15.622667	20.987656	21.934992	19.435684	8.574468	8.84093	8.708637
20.548367	16.105505	19.879852	21.118324	23.557676	22.570654	26.678461	31.863888	26.320679	26.950346	24.910614	28.391514	8.581137	9.563956	8.432601
43.721195	36.611771	33.986511	31.693321	32.598064	36.354687	30.551786	24.914614	24.953606	28.296499	30.287752	29.828295	18.140718	16.429581	15.623578
50.451374	48.798473	59.238045	36.73793	30.821402	28.610395	45.650684	44.337662	41.612072	62.217415	63.227818	76.577583	93.67218	97.669739	85.785721
4.206562	4.641705	3.988776	5.214994	7.326974	6.328303	9.733828	15.369492	14.183619	19.775133	18.665487	17.52998	18.134991	23.752375	24.652725
1.821101	1.795555	2.287178	1.911368	2.197166	1.923281	2.420645	2.513108	2.373244	1.926977	1.719601	2.421514	1.821531	1.317164	1.450534
103.973015	100.335587	91.836891	89.399101	94.94471	90.546455	76.115837	69.406502	75.919266	61.03986	63.32159	58.480183	56.08691	46.403282	43.45396
13.083894	11.030009	12.521076	13.783043	11.980792	13.6767	11.62995	11.799693	10.356718	16.968041	15.884916	14.576947	5.751958	6.492862	5.614218
25.62632	22.276844	26.696836	18.664106	20.078945	18.247515	26.907322	26.688089	21.626467	32.817125	31.225199	32.576866	22.95075	26.702274	33.009708
34.493011	32.43387	35.799675	46.072842	48.668613	47.586697	48.137257	42.377285	43.331188	45.691921	47.037754	42.56424	17.152199	12.515644	15.943716
154.756027	171.063873	160.560211	161.803711	176.440445	160.686737	135.527359	125.438332	128.072708	108.781319	111.975601	108.988716	127.923981	112.351646	104.376595
796.997986	736.352356	727.152161	665.317078	581.096252	612.00885	240.108292	163.497467	191.428192	242.993637	244.864929	233.793243	357.814514	416.832581	298.87381
30.367744	27.917259	30.43832	19.536512	17.48237	17.203365	12.93487	12.262962	15.284928	14.102426	14.917246	13.814604	12.310697	14.415496	12.624557
36.005547	38.373615	45.790318	39.213676	37.639576	34.66761	47.124668	57.542011	59.067791	63.9049	62.963894	61.301125	47.531372	40.046722	49.633678
200.289963	183.581436	205.746201	133.991776	124.638092	126.072083	69.144402	62.934746	57.018661	76.101479	74.51368	79.629326	68.018013	60.337868	59.905346
2.652452	2.841845	4.841364	4.011041	5.346506	4.919638	5.378989	4.526742	6.330053	5.81758	5.117043	6.841445	6.045044	6.160355	4.967141
158.1772	142.304993	145.113892	142.233521	127.307243	137.616333	100.004211	91.329948	93.672165	81.481583	82.154839	76.533302	74.052139	82.235123	65.738167
33.591316	29.990234	32.246645	25.691002	24.167366	26.03735	29.509617	26.500061	24.00992	32.71534	34.102699	32.966208	18.287233	23.477753	16.927917
52.316257	47.403187	47.221634	51.844799	53.514919	48.228771	47.752144	49.325043	46.023876	42.638569	41.463036	40.339695	38.632397	41.731014	34.282558
87.042404	89.798981	106.600494	89.087654	100.898575	110.397011	102.184074	96.225166	105.04631	72.597626	72.54248	65.525833	61.638531	59.130524	76.435493
4.879521	7.082324	8.449804	5.044462	4.912951	4.623268	5.899639	5.457713	5.989018	5.957567	4.873412	5.493543	1.572851	1.776289	1.538293
144.781845	200.363251	253.099503	242.116089	266.546112	287.326569	288.509125	302.252625	303.0383	291.386597	261.693695	294.280304	160.248489	168.61293	191.011002
14.964982	14.826271	28.973803	15.270445	12.92246	17.509661	24.198515	30.942003	27.471342	32.137371	36.20248	46.56501	147.435272	130.495804	139.560181
46.254116	43.876419	44.667511	35.314899	32.869934	35.281662	48.175449	44.988155	41.427261	38.549988	41.069618	39.101582	23.916962	26.364792	15.765671
18.48984	15.565143	14.465494	10.823307	11.034321	11.760474	16.512187	16.834946	14.170978	11.083105	11.402995	9.998175	15.983739	21.437841	18.526897
21.229568	20.560574	26.090153	23.155441	18.160824	25.123272	23.26466	18.541588	18.426622	35.289066	30.075262	33.987698	20.628067	16.413157	17.190151
91.234734	82.327171	116.661072	101.432167	94.810493	106.265419	160.095779	127.178047	101.631393	177.130295	159.502258	188.861481	87.301407	62.110756	75.37159
65.459267	84.434486	71.02179	89.191544	92.927979	114.868973	138.336304	109.948517	97.310059	102.595543	102.472519	126.534157	144.463776	128.0783	135.995483
44.552288	55.223274	60.239624	53.628174	59.176476	66.822113	94.536316	88.221817	89.800339	96.901169	82.575027	97.010551	79.200806	61.326595	73.429443
13.091513	12.601816	12.553312	11.879446	12.438134	11.854456	14.594418	15.971146	12.664269	19.858747	17.059931	19.939018	8.700297	7.849419	7.285467
38.036102	37.813007	36.237164	35.970829	37.065983	36.809967	47.267838	47.426487	40.633812	42.646954	45.035233	42.351795	45.798828	49.059551	39.719101
44.444736	31.042301	40.236031	21.301424	19.725508	17.747709	34.574738	50.486004	41.397533	41.4995	45.366596	42.56773	22.761925	24.098719	34.073597
29.620129	25.772484	26.11109	23.697517	23.675568	22.357782	27.606211	27.140284	23.99049	24.474405	24.174393	23.883295	12.953019	14.944934	15.443473
105.041977	113.294876	117.703445	99.890251	111.672661	115.305679	130.207535	136.754807	159.847519	104.771889	98.29734	88.704956	73.176208	67.735954	80.830437
58.678661	53.273396	50.834892	47.419128	48.952274	45.94466	53.638557	51.952354	50.429829	47.763966	46.702953	47.893288	27.595327	25.783897	27.417177
73.785294	82.078415	106.632149	93.306396	104.540199	101.663834	103.05632	76.216202	79.119362	84.988701	93.73436	81.358192	95.696182	89.531151	100.764153
36.17997	37.150463	38.569798	32.294533	35.697208	36.036957	27.189705	24.03027	23.749384	28.55998	32.00613	26.771893	9.65344	13.181085	11.571348
27.485529	24.54739	22.204693	22.52796	25.389423	25.337236	25.211512	24.764866	19.695982	34.34248	32.117319	33.226971	10.75901	8.500464	9.098601
86.246712	70.887314	75.376144	59.37323	60.752506	58.423199	74.975517	65.074371	67.898483	73.238113	75.437637	85.266777	49.716942	43.421581	40.003174
20.64823	22.434248	23.241917	23.755201	25.95779	25.882093	33.358932	30.755644	30.364342	29.807117	32.537369	31.661427	13.481952	12.79466	11.654887
108.188522	119.109978	112.320671	129.126297	145.648788	150.350189	171.292953	177.125229	163.319855	170.64592	169.344086	182.994202	120.776833	100.105629	116.609245
148.220001	183.491577	216.657974	168.557999	170.26178	187.653442	117.458298	106.108009	112.612602	209.861908	217.848053	180.667892	24.844545	28.291649	32.275568
285.223877	294.605194	324.884338	183.813721	165.901855	176.847397	267.3479	251.807114	181.704056	179.291718	183.547516	202.699692	290.83963	283.480438	255.267975
75.29258	74.464256	79.122604	71.422234	71.231995	69.126282	80.526718	70.627098	63.583611	88.885666	93.679543	87.675774	63.727474	48.417999	49.716991
28.501097	26.408522	30.642891	21.68532	22.437696	21.302071	28.233564	23.492298	20.321402	40.039494	41.311058	36.218594	11.745943	11.244154	10.920383
108.167793	98.080368	103.288353	100.342377	106.275253	91.639931	114.209129	101.655151	93.185211	98.550751	94.034004	89.932861	58.121284	61.548386	58.967121
44.665447	41.757202	52.571613	41.657021	36.596962	34.309448	53.853012	43.79604	46.506824	47.852322	47.61655	42.334015	21.132145	16.599813	21.50662
83.6119	78.585495	85.678162	64.274723	62.061886	61.481533	61.839005	50.900993	49.129356	57.874554	63.212639	61.537785	58.501999	55.757824	61.055817
58.902607	66.413017	76.443138	79.767685	71.186058	73.17482	62.876244	56.932713	51.254494	56.406128	52.534134	58.988892	28.55022	30.087383	28.11606
98.417564	94.557129	104.439888	87.679413	86.833061	87.722565	72.871765	78.25679	76.135696	58.585354	59.787968	62.554523	46.102715	53.863052	49.339222
64.93932	60.606144	63.134865	35.966503	33.527843	37.718979	28.633175	25.446718	22.17128	31.443319	32.274261	35.033195	51.279545	37.669079	45.345757
259.32605	207.348404	212.74353	282.425415	262.217804	263.600983	339.467133	285.545441	262.366882	236.922379	230.554703	222.069962	211.7043	154.200531	144.594101
63.243748	85.96743	108.664322	69.817749	70.99604	72.123497	115.056984	99.730598	96.348953	100.855072	96.642403	105.339653	82.322739	69.981689	74.886101
1556.640991	1328.99585	1322.90918	2892.767822	2730.585693	2670.200195	2042.353394	1785.125732	1806.251831	1745.485352	1699.040039	1711.93335	3109.074951	3116.283936	2969.976074
51.303371	53.85751	48.953468	35.365131	44.044926	40.110134	57.401981	54.990509	63.062481	73.849052	67.751266	69.10305	59.008472	38.820572	43.769234
53.595539	48.655537	50.929573	45.758785	45.442036	45.897892	46.222324	38.811249	31.03363	61.925774	58.688786	51.557854	18.288706	16.34557	14.488498
44.474369	41.361855	43.521709	41.368217	41.917137	44.378128	27.48485	20.614922	17.680443	40.458862	44.31657	41.032005	7.787653	6.689398	6.750506
20.705982	23.709227	23.433847	85.342361	109.260727	116.862022	49.232704	47.989933	54.269203	61.656731	56.198856	58.240025	29.717321	26.697971	29.262691
30.307072	25.929468	29.683249	39.742649	49.718182	53.506458	27.133957	38.33073	42.989475	37.088505	28.234547	33.926842	21.371372	20.021465	20.567698
82.479095	75.070129	82.316277	86.337723	107.116386	107.379623	65.32769	62.598	83.061798	84.085197	81.515503	75.677208	31.633606	37.194996	43.347904
204.41098	277.747681	376.632355	495.299988	511.761292	489.305267	538.885803	436.329376	510.938782	469.139893	432.019318	452.920502	166.873901	151.392441	189.906326
90.978455	94.092827	100.445839	63.265392	62.320007	61.668858	43.800056	42.170029	36.539501	48.822845	46.873272	45.021389	23.493961	24.344515	25.808687
268.984344	309.516327	264.61731	132.777069	146.948746	155.991135	94.217773	154.377991	181.538406	119.031563	137.511673	125.563087	68.093643	88.217873	120.148247
92.513153	94.898453	97.695541	76.149994	77.412521	77.844383	82.12468	80.009964	74.435921	61.530834	63.711357	63.767284	68.307541	66.747398	57.44022
39.672848	38.655499	49.774223	31.626633	40.670856	33.888386	48.739769	39.581886	41.055584	51.104465	44.867142	38.254051	22.39542	20.751358	24.188068
36.811115	31.822104	31.880102	25.418186	28.447275	26.700842	28.534527	35.311623	35.096855	44.198143	43.652836	43.211121	52.239704	53.868427	58.037781
31.811447	38.022778	37.42675	45.479706	55.729137	58.471264	44.015919	35.181744	33.229504	32.428316	32.917164	32.158567	32.846523	25.516254	25.846046
76.848587	66.684998	73.43187	53.142735	48.906857	45.432652	56.888515	51.595848	50.679535	57.114452	57.719292	57.799717	51.956619	68.68174	61.254452
26.123695	27.399902	26.410248	22.501276	21.371675	24.340389	32.505659	28.059732	27.284786	32.049793	33.415501	37.659393	27.579294	27.936537	29.020258
17.513548	19.704149	26.029348	7.064643	5.683181	7.061513	1.654922	3.606354	3.536194	1.185582	1.330984	1.169639	1.396696	1.29255	1.579197
10.620683	7.464207	9.850636	10.863164	11.023652	13.556643	23.827713	24.256691	22.158583	27.44425	21.519629	21.871321	12.849165	12.090446	14.75588
45.642403	52.430588	48.472652	44.248211	46.915607	48.696594	49.632587	47.572193	45.29475	59.673676	58.567524	60.873505	46.6726	49.17915	50.304592
43.078217	41.447018	47.590893	29.032562	36.18034	32.011597	31.55154	30.464008	30.209879	31.410608	30.966291	29.202711	45.393784	42.711647	44.626404
225.57077	271.358185	283.221497	288.822021	305.153046	297.210052	316.296661	368.255951	412.664124	302.135254	308.386627	290.365417	297.209839	277.226715	378.306824
168.541199	203.316849	187.981125	246.179977	262.019348	271.860321	162.023804	155.784256	164.75592	181.259155	186.353912	197.595337	206.972824	223.192627	240.765625
18.068624	16.141052	13.074045	11.406162	13.885664	16.488828	11.213517	8.948938	10.96311	12.849049	11.576258	13.295079	23.740864	22.116726	26.807039
410.378265	399.322021	442.188843	579.131714	537.073242	480.724274	360.721283	297.460052	297.615601	348.710693	336.927551	343.151489	541.479492	513.430237	488.191101
94.730888	124.649994	144.296524	119.310287	123.83149	133.080551	117.54361	128.844124	134.885422	108.631783	116.797821	104.672729	63.231934	63.975224	78.744476
27.321629	24.75144	32.226906	22.315641	27.535988	29.549385	28.939768	30.628578	30.021006	31.266474	30.114019	31.474367	58.334869	37.084164	44.523834
50.879204	49.003422	49.374573	19.876492	16.836367	16.873776	32.785137	38.693428	40.267376	55.41745	58.82037	54.952118	106.897453	134.446274	136.199997
60.24398	65.609993	67.617867	50.412216	56.676311	46.895424	40.126919	33.257698	31.155142	45.423424	42.88401	42.531944	17.01083	16.518329	17.508259
116.467178	118.406303	109.083374	81.434875	78.846039	85.061684	71.403038	87.666161	83.771553	64.976936	65.137817	59.356121	96.241394	125.785492	96.512375
34.333771	39.198326	41.199974	33.160671	45.845627	57.222279	39.030483	57.883465	62.335873	50.820232	46.234482	50.780758	31.219095	32.112398	46.593235
33.909588	34.498234	41.463993	30.963608	29.608253	30.77397	27.685026	40.921837	38.834476	48.54166	50.171345	47.74839	63.196674	89.496803	100.281372
31.193979	28.491386	25.759449	24.191576	28.291161	23.585434	21.908373	23.703022	22.300226	21.616369	20.996578	20.496881	19.842342	16.919472	17.355654
41.519775	43.240234	42.192089	27.984217	28.211546	28.986185	27.313717	28.437012	25.434675	30.580896	31.023996	29.827765	38.690651	41.570953	24.791012
32.247791	35.211739	44.636238	25.506517	25.301725	25.888111	28.497751	29.551657	35.458553	36.611378	37.669994	40.103928	25.173912	23.918283	20.342638
395.321442	372.856995	322.778687	246.730362	245.410965	228.558487	111.695229	154.56694	156.935989	124.613342	132.997971	126.611931	227.828873	287.715851	320.032501
32.953268	29.024771	27.967497	19.378756	17.642923	17.344456	15.127173	13.802505	14.035036	19.181967	18.022095	17.829803	17.692091	20.414764	14.167356
21.918816	24.16399	26.431513	24.600677	23.085724	21.183208	30.056654	33.301548	29.432125	34.75948	34.28474	31.571339	20.505667	20.867283	24.328442
7.807786	7.223702	6.866661	5.503595	5.256302	4.462628	9.229614	13.150214	8.344903	12.46146	12.515681	13.018277	9.369056	10.902803	10.439903
8.25659	11.479496	12.681713	14.525457	13.16855	15.288649	14.843246	19.189154	17.234644	17.166132	18.519794	19.726837	9.531286	8.273597	10.063903
33.526421	30.245941	31.023649	25.802973	25.561453	23.998367	25.852625	26.71727	22.004522	19.926075	20.643206	20.504023	9.560993	10.032606	8.058022
1582.017212	1926.193115	1801.163208	1229.34729	1263.227173	1173.974731	2130.696045	2047.473022	1837.542725	904.958374	927.976501	997.89093	1125.027222	1064.171021	1131.726685
21.614136	23.133865	24.540201	20.746761	22.303513	20.435446	20.813519	16.492135	15.941149	19.639681	20.789629	18.984205	6.070112	7.473016	5.502574
27.374628	26.20817	23.514267	20.315403	16.482188	17.420948	25.416193	28.444969	24.729965	33.698063	35.754158	34.47065	38.352879	42.497761	38.714596
10.486754	11.179891	10.555478	10.21851	9.953269	10.337379	10.933114	11.071897	8.346114	11.892254	9.743818	12.581934	5.478712	5.789582	5.585413
15.616351	21.898836	22.05085	25.203667	28.037048	25.129831	39.10675	26.806602	34.175102	33.379181	30.804543	29.258148	11.112761	7.974852	9.447546
19.216606	21.240944	17.0387	26.816818	30.381617	32.015055	39.234501	35.505016	32.005465	27.558779	29.916597	37.45985	16.958511	13.071566	14.096868
768.9422	934.445557	962.227966	1084.0448	1070.337646	1023.941833	1869.510742	2362.932373	2016.5354	2157.690186	2229.082275	2318.44165	2849.307373	2954.166992	3315.94165
23.855783	20.024975	23.457508	20.84726	26.499622	24.408371	21.840483	21.857193	20.940651	21.919289	23.65881	20.240698	18.221659	16.187243	18.685818
12.516315	22.476063	29.537594	33.411301	34.594372	48.812485	37.690239	37.455036	39.839462	55.623306	49.709961	51.627483	76.132446	48.576687	57.908863
41.858433	41.453663	39.826969	43.576042	50.945633	49.250107	60.98848	57.324795	46.662663	44.399948	47.073944	48.028278	34.510349	27.956848	25.090384
5.713438	5.483558	5.273138	4.524251	4.810354	4.432208	11.156304	5.692711	5.046078	4.65393	4.582161	5.550967	4.577281	5.431159	3.929347
209.033356	236.447449	289.088318	138.121475	155.570984	148.013031	246.23407	443.838348	408.746155	404.19989	398.563324	450.664215	538.901978	590.941833	718.221008
33.15239	32.456621	34.054394	30.079866	34.288681	34.518898	54.705688	53.997463	47.134426	58.818497	62.087299	56.301651	70.605835	68.762115	71.237991
76.7397	71.049629	72.883179	56.046574	62.629704	62.100777	127.092262	114.00312	127.672363	120.078804	113.184258	112.444725	40.463917	32.058455	40.304028
62.5602	62.017048	57.794483	55.37944	58.19223	61.421425	56.738377	55.37994	52.251255	53.040672	58.668343	52.642021	35.198944	34.790115	35.578972
22.656336	18.034058	22.016621	29.427494	34.980766	29.495193	45.121319	31.113945	39.2868	27.470518	30.156168	26.082214	9.566658	9.10116	7.039846
34.554985	33.642044	31.444693	32.687643	38.671429	37.910599	64.671528	59.173615	63.388168	35.915051	38.065163	35.71986	24.608303	24.594696	22.455681
955.001343	848.84491	839.172546	630.455688	647.447571	623.833313	551.712219	569.641052	691.392273	433.517944	432.464539	399.236145	456.208832	391.625153	384.823578
96.137894	96.079445	97.89756	60.193081	69.741814	60.105495	68.603584	58.590828	60.480408	94.184425	79.05442	75.174232	32.364578	34.397812	38.65464
45.53516	45.102909	42.975128	33.071682	32.85194	34.48967	32.09465	29.822845	29.410686	32.659061	31.973888	31.935429	14.107894	17.546398	12.065207
