T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
7.18752701555504	7.11261136708732	7.00143619476463	6.31581914327418	6.40286096278284	6.56594109256051	6.76388998665112	6.70266669073986	6.94223011007156	6.73738223545969	6.66000841851361	6.67930163212076
9.48149468786017	9.35319564022757	9.28252099498209	8.94327793553429	8.70322097281662	8.67701490524369	8.48463004819816	8.57364126648565	8.71967446235343	8.50886181486871	8.57985696893771	8.45391011560842
5.76295524064207	5.94187838264033	6.03000487368195	5.16466545173332	5.13711450915859	5.05115998796369	5.26032294126271	5.99775341549744	6.06225743449773	6.38262114596576	6.52046952354812	6.38691924809712
5.17695309737852	5.34038113382989	5.48599382750787	5.48166883787538	5.41844810567848	5.58431467384597	5.89991594491338	6.16395828617327	5.91608076724915	5.89311212310765	5.75176353703516	5.77972465514568
3.98269527008107	3.87100164478376	4.04731413727004	4.13126277355802	4.09567901879276	4.13692606814152	4.15471983323072	4.19537824360297	4.03024726057627	4.16877533187713	4.11652113756528	3.96925211664681
5.75549988207836	5.823347557451	5.71441502120016	5.75450833932423	5.77565528361301	5.74869965743857	5.9012933206552	5.78710750197692	5.80856117707516	5.54626581797828	5.6310960116794	5.57308280515179
6.77063569015511	6.6042082904298	6.72365034092501	5.79415291437453	5.6697371150036	5.55597035360072	5.79261060676777	5.84200236441426	5.82500904157572	6.21321175761115	6.27574915860298	6.29671142249242
5.48044174901175	5.07066841939259	5.04883570751346	5.5158618343244	5.60515343572524	5.54078891881533	5.38052515518944	5.15924731172563	5.38424903522195	5.20432253434969	5.33287338857912	5.36476903477288
5.22283151642351	5.05172973062385	4.88239025105298	5.1402579343927	4.99245469819748	5.07444813472985	5.16612261023763	4.79710026628322	4.84002536441325	4.75651720186623	4.65484245887544	4.71056890226301
6.99556122863395	6.92630779858623	6.77042633205044	6.8445555374665	6.75170730267003	6.66497233519916	7.00888499753098	7.2300527474612	7.26972541557399	5.89160756123216	5.92313540900144	5.84347434308485
6.40647825501684	6.40070353480428	6.13127916638095	6.18105236977793	6.21272049107676	6.30272049823681	6.02212159349731	6.10746223506476	5.84891470373043	6.13770205463356	6.06219157126729	5.86113436640625
3.61399415799225	3.59748082774259	3.77220404153858	3.58236303651606	3.40689297782055	3.51686018167557	3.34385209998551	3.02675758406848	2.86385090076085	4.15148908952591	4.13177522712875	3.97409415158599
9.57778031187698	9.75358896758704	9.88684286211103	10.1553990872895	10.0469199199783	9.98325469374907	10.648073715349	10.967179697401	10.9341294157959	10.8798962033285	10.9223119756406	11.0204307899371
9.24397906331562	9.34631986466989	9.21335370881447	8.92433610491036	8.85265900444216	8.88312026188613	9.08991120072201	9.33839239835148	8.95467775480662	8.56711703270978	8.60846393375589	8.68874619155099
8.9231901032004	9.00958051561281	9.00468124584442	8.38504377335889	8.22838817143369	8.40964175363172	7.82074152057096	7.84100566735964	7.7371068604509	8.21278712714872	8.10498053356852	8.25783367997776
5.89241081608701	5.62320870995468	5.73511707287251	5.76655786222163	5.88795137822636	5.95772644125792	5.5160201724884	5.04239492094519	5.25374374782425	5.89252138527936	5.97707297907599	5.97674801822279
6.96304548267297	6.83346774326519	6.67021940904967	6.71176606940486	6.7975899947353	6.72320022591452	6.77677855880295	6.75641777986667	6.87385152551991	6.3236130496791	6.39871475206552	6.35682950799672
3.8395129556328	4.78500109673313	4.92840133643276	5.0730285564173	5.10760112867564	5.21160017058443	5.38339059507303	4.89175170350362	5.01574716071509	5.17022281664736	5.19402779078191	5.13449566601225
5.11673076334418	5.48014713057133	5.60590208839869	5.7412966606655	5.82770576295075	5.86792308409709	5.78070941164233	5.73197936489787	6.06411467174544	5.7912204817259	5.81558992266321	5.96854993430507
7.33468449806739	7.61288549373804	7.76618427965319	8.15124193113118	8.15391405671111	8.39080145903748	7.76844212303557	7.87490445691289	7.87739169524124	7.30045066715678	7.29030292109595	7.44374661821371
5.78666534571612	5.72605454811786	5.74771458471979	5.34554507233616	5.68763489347624	5.87979173650767	5.11018573668014	4.99776002722522	4.98192710844152	4.84274628702161	4.70706606217868	5.14508119415267
7.39415984303135	7.24996768536564	7.28442550905837	7.03983523013612	6.93361038161679	6.87193044419954	7.00291464806237	7.01705759548662	7.02007326269293	6.39333397374609	6.44014373684857	6.33888328989077
6.75585076693655	6.68933159331736	6.61822140093061	6.40806408206172	6.37143748102139	6.3727950359543	6.25702528251625	6.09249584558936	6.0441063493113	5.98003435008985	6.00717372975454	5.99111227887579
7.02882961314196	7.27405402922965	7.26808005927934	7.06428516749277	7.08394752441268	7.10265724463965	6.83052546206359	7.23560109442785	7.27119936501866	6.91556624717503	6.89489163424579	7.03294496910207
5.09213020745773	5.51279757981589	5.28553191998326	6.00711309863397	6.11140746049291	6.25237010882635	6.16532371719825	5.98713544975925	6.09615468538525	6.08437534785105	6.05371806504438	6.14240573131796
5.18523957710525	5.63289043757884	5.54814262581211	5.91874889000585	6.07465176449667	6.15772080713127	6.36602384494541	6.25919494335886	6.31763507703787	6.1594976415483	6.15197507339651	6.12431726520167
4.15586152180447	3.81346804081595	4.08803172957014	4.1567070734196	4.20896364537923	4.15681224885572	3.96445695485229	4.16517952851827	3.77287517492116	3.96483257195541	4.10995404445865	4.14594593999471
4.81375564366507	4.83996444541125	4.72959991687023	4.63778803867906	4.71341178433909	4.68355514368773	4.15194694406415	4.25062265291971	4.08804535551308	4.16344859237418	4.06464820310656	4.10575386137727
8.02059327842442	7.81516671591934	7.84835852819765	7.80492653175976	7.94475549958111	7.84340657049043	7.77755701686649	7.52752993452682	7.71332481227734	7.51526728507706	7.53880511283054	7.50654779087583
6.27184937591126	6.15331078489398	6.22573007432012	6.50492462198167	6.50850220885923	6.55335248977444	6.28052426204973	6.11025922867583	6.21188174761197	6.22146680954729	6.20804727659172	6.40489319972194
5.20614728288788	5.6184243916863	6.02541300650304	5.55512996221909	5.52436998107667	6.02695487649314	5.38514014007136	5.3884316270571	5.37565197738241	5.44636626726386	5.68221950264491	5.57662416096077
6.91213814082245	7.45179473665127	7.98160626396465	9.10269276663282	9.12610183493259	9.31071031444045	9.29760733572504	9.19960052626048	9.35335034681226	9.14047026411142	9.05036123118861	9.17924138726573
7.6315316393365	7.62210953496752	7.55593404129761	8.0714468846883	8.22537897771212	8.35627465419334	8.09259988865736	8.13034237602604	8.36746449774417	8.16139555918633	8.14127191533426	8.10233637793149
7.21492911803266	7.27312608527162	7.02371019120713	6.39524163732523	6.27617164531452	6.14006303810922	6.38416702194536	6.9561424949897	6.79323812646894	7.0183012500957	7.07323485072333	7.09941488683473
5.17884018347927	4.95290217893174	5.22076567917264	5.51177602250642	5.50326132338038	5.26939609396193	5.39127234227658	5.43944905175197	5.29054507212279	5.85154619707096	5.79844907380292	5.80126697677338
1.66417296403345	1.73819016206722	1.67657583600827	2.01332868349534	1.25974444077626	1.45635366392962	1.34152570920453	1.27491049415518	1.27753129895387	1.13464450084195	1.69928346262606	1.63143892346097
5.66993154280176	5.26610401714633	5.39503273605263	5.29658727492483	5.30355876168968	5.33347009431263	5.59665467547799	5.68300804298848	5.81558248892742	5.70576246690307	5.54565428531335	5.45150199261264
4.74889379667857	4.94768564554097	4.93299581371522	5.15152716080119	5.21106542140122	5.02503467926626	5.34141060800965	5.24728325305038	5.12740654713214	5.28946893166304	5.35443257992524	5.32539113841
4.54048901913597	4.49813758887197	4.28376218147695	4.30023249411939	4.17978100534905	4.17413865849613	4.33516116857455	4.47767829537327	4.34207675532003	4.3134814437593	4.39018004871086	4.08273777544463
4.73051913453074	5.24026791162962	5.49966125234179	5.31110167399032	5.6195447843046	5.56493014596249	5.45249992337153	5.60964249685157	5.50625330803376	5.70891030720015	5.73002082432204	5.87170850428175
7.48636499975319	7.35871784137534	7.26962850088936	7.96150725003867	7.90909121536681	7.88930520341622	7.63283647375212	7.62314361810682	7.72616696432276	7.95838577114186	7.96000908135623	7.97812198459198
5.69734778993379	6.12408039574586	6.42852429984513	6.3683883102485	6.26993627981258	6.39964062636755	6.11563376033413	6.1261499157776	6.49999868616345	7.03175921173504	6.75961558207339	6.82735445311641
5.78492960664153	5.7047460282035	5.41863940166762	5.28485887242757	5.23085330199825	5.21683202478832	5.1075368701896	4.96687549578002	4.98865995368393	4.94659607534441	5.00122676120879	4.87254132784101
3.99067192562401	3.97640368141091	4.00769785263243	4.09440227459605	4.07481023034644	4.08272434019567	4.35460629182131	4.16847780305477	3.98731780086536	4.15842539111798	4.03515417839467	4.10682332790179
7.24376038389623	7.45484435595598	7.29125951837505	7.05802438637004	7.00651600582321	7.03511452953045	5.99339255894823	6.02107253300036	6.13252183431537	6.31344619523679	6.36874505892608	6.33719612488561
6.03895267322214	5.99506566529604	5.98177034778293	5.75269794555821	5.81713330064486	5.95838164073823	6.03617961173597	6.30374355785585	6.27680871470424	6.07929018983535	6.01339368428659	6.19917232296897
1.10422194331687	1.13881725006762	0.999772325941557	1.09941260904322	1.11333099531722	1.10684792902513	1.09019533534014	1.24051837245335	1.27753129895387	1.14067514390984	1.13744994015951	1.15990181760052
3.90051568744634	3.95216387358881	3.83628779449542	3.95739504985654	3.91578320517755	3.94510322871793	3.46746684115383	3.28451035460922	2.89061333930039	4.32720165783595	4.31689776771358	4.10262381088653
1.10256216842832	1.22988616456077	1.19529236560849	1.16603399462688	1.14524433922854	1.24107503789501	1.11677574091914	1.30322213830963	1.36514695261064	1.18670772649337	1.15857904330804	1.24142514918454
5.26592232674514	5.35352096492305	5.38834996127106	5.56217761551154	5.58151203423667	5.70446083548046	5.76167270028148	5.72403393945592	5.89786775434687	5.47640044333856	5.49610597897919	5.53669056903968
1.24079898354404	1.34908751539935	1.24724952885129	1.25312505222863	1.21036332668399	1.29019072934458	1.21964313426173	1.49477607824193	1.41808315507129	1.26684505104863	1.23255365820683	1.34257473257441
5.58813660023832	5.68781388322825	5.99709802743573	6.14863732655534	6.04444775552135	5.90573248455925	5.88882801510328	5.97769690798774	5.95703259991573	6.28503250859006	6.21429501063926	5.98633514014233
5.97829668591046	5.88599902737668	5.86672637502528	5.23657346403244	5.27396534610249	5.2737034006481	5.64808640534156	5.75783650706161	5.55938892602564	5.7782240527196	5.79119499929962	5.79231015716994
5.7039678683384	5.70986655200166	5.55233138353251	4.95119739289746	5.01390058625914	5.04923927287148	5.70692802551286	5.82719742696252	5.74678575101598	5.78658755544079	5.9105594780992	5.94007457322642
4.94621393916715	5.11490148809911	4.89021955934138	5.87349244728478	5.6323424704876	5.64281575356475	6.09978449465286	5.73089179667801	5.79184596343401	5.80367155351959	5.82505822927413	5.60690778156261
5.19843666181293	5.14956220016259	5.03848736680225	4.92821585217382	4.91854775100976	4.66340135553298	5.06123893470803	5.0109875394811	4.74177630207652	5.06978180075344	5.12983925156534	5.14477985544628
