ZT8_1	ZT8_2	ZT16_1	ZT16_2	t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
103.897267722724	104.068680497322	96.122332033513	109.637376072647	158.893172850003	160.412664644122	178.341519317246	155.862711557237	170.127740741583	215.010557854187	157.356164087531	149.53063087217	158.265290353682	351.659385160648	370.191130508964	152.081047024357
236.510556727441	221.915590918891	202.060322811361	268.482836762653	184.469501410912	217.334650263389	219.24326547467	169.555835526509	176.953524000212	153.633071023712	134.474774221063	124.342744168323	125.319831139034	333.913464858996	337.302838600507	165.379667325203
207.68158085685	182.128048815146	228.960807380606	213.870534196403	312.942504413395	294.163778394312	289.274299485906	279.915894183613	294.35699604863	354.904905196102	403.96669931502	395.566946871087	408.8760484822	498.240686852296	488.909842763884	387.532029399979
70.6330647951191	69.2072150349922	67.2805753819522	60.0165205151408	88.2256291961626	76.4294071730722	73.8986841108338	88.375171994399	94.7407567518373	102.678176296524	90.6187769769998	93.5719753600147	90.4032760739375	63.9980170708655	69.5841209310515	89.5121285597245
4782.17476746105	5307.52132972239	5750.21593407218	6196.85381050001	6812.73028002236	7223.24909340851	7440.74086102553	6071.45527966311	5975.68392831411	5001.5280779999	6164.9921923613	5902.75555675292	5965.81762858021	7565.90836539134	7579.3448245159	6049.91014536482
28.4984077534865	28.2828860139969	40.6574153958961	30.9486820524595	40.1776131135307	41.9029568794186	41.4489592995931	46.7252532545316	47.5670102310907	68.399428934598	34.6864906367446	48.9089185243274	41.6890500556975	40.395943069668	37.2974441184805	48.9622371505897
21.4020444622642	18.0518037587481	19.8580716567898	20.965788034973	33.6726509361897	31.7938610727182	31.7895063325261	38.3300641543235	39.6794384655639	14.8967894710511	40.4068381033616	37.2238164452232	36.0573476258432	29.2160132796271	29.4764478719571	32.8294846544822
125.629880302092	98.3847459110722	110.265885776105	99.9480965850869	169.389816363439	146.726504167358	150.872449942149	162.994546957899	163.90869377261	147.611128919589	180.873148116957	180.431234148023	178.539419101158	207.030134702183	196.32436779779	192.630938433492
16.9668174052502	17.2939458139148	13.2022816602757	15.6807264963037	12.3836838103466	10.9535712558281	13.2252451614442	14.7746306595648	13.438093937946	7.02194210412216	16.2542599109787	18.657487586202	18.7398626540411	17.8586242865696	22.8586818172065	12.1185186121821
149.580106409968	208.65307688431	222.58234196728	210.640774367217	228.525836157448	220.445141280835	242.939111034506	271.602211773698	297.087309352081	281.715147315233	501.212606247509	460.873684046525	489.26860066837	539.943599561179	546.464353603684	421.541615743125
16.0797719938475	16.5360878690816	14.5889045762161	13.9190393167472	29.5331295506091	24.6397317325917	24.9977034650571	31.8502822760075	32.2469189172791	44.5432736759602	30.8729256589999	30.732093067943	27.0466237380763	15.3741954443383	13.6339170136148	26.2891795884927
5.43522705701396	7.06286355866597	5.15986874782127	5.11060341896503	9.42688282064622	7.53203113663718	7.1880870570273	10.8623095254872	8.88757176552676	1	10.5339124443617	9.56907485800978	9.30676108403514	7.74344971462786	6.61507422827322	6.88627455939055
220.543739322191	207.137360994643	258.634537781731	242.057529069307	305.550501939144	290.431189173376	276.29440956141	259.824495026319	261.289868262383	369.959760456408	342.949659671105	321.820969305184	358.61310429575	708.174924020842	747.804872360339	437.674368239232
11.2010222311321	11.2310822552488	12.0929833275234	10.1020504277083	19.6278462351127	20.1295197572946	16.2438242136526	19.5427720417218	15.5616709517417	10.2645263140341	21.9746073775957	20.605004599386	18.5990700932948	15.5516546473548	14.8371472053876	19.5308643536369
